id_osm,nom,latitude,longitude,type,operator,capacity,levels,source
5106794721,CPPE Azito,5.3045278,-4.0811407,kindergarten,Inconnu,,,OpenStreetMap
5106794821,CPPE Niangon,5.3243026,-4.0907284,kindergarten,Inconnu,,,OpenStreetMap
5106806821,CPPE Yopougon Attié,5.3420262,-4.0806733,kindergarten,"Ministère de la Femme, de la Protection de l'Enfant et de la Solidarité",,,OpenStreetMap
5106806822,CPPE Adjamé 220 logements,5.3491619,-4.0168649,kindergarten,Ministère de la Protection de l'enfant et de la Solidarité,,,OpenStreetMap
5106806830,CPPE Port Bouët 1,5.2603096,-3.9613803,kindergarten,"Ministère de la Femme, de la Protection de l'enfant et de la Solidarité",,,OpenStreetMap
5106814230,Centre de Protection de la Petite Enfance de Cocody Sud,5.3343515,-4.0004113,kindergarten,"Ministère de la Femme, de la Protection de l'Enfant et de la Solidarité",,,OpenStreetMap
5106817026,CPPE Cocody Nord,5.3375717,-3.9997228,kindergarten,"Ministère de la Femme, de la Protection de l'enfant et de la Solidarité",,,OpenStreetMap
5107401323,Groupe Scolaire Pierre et Marie Curie,5.2460017,-3.8945136,school,Inconnu,,,OpenStreetMap
5107401324,EPV Hebron,5.2448089,-3.8947518,school,Inconnu,,,OpenStreetMap
5107403622,Groupe Scolaire Pierre et Marie Curie,5.2433599,-3.8959963,school,Inconnu,,,OpenStreetMap
5125512323,Université du Maghreb,5.3635124,-3.978895,college,Inconnu,,,OpenStreetMap
5142822221,Université Internationale Des Sciences Appliquées Et Technologies,5.3625148,-3.9984304,college,Inconnu,,,OpenStreetMap
5143191788,Centre d'éducation specialisé (CESREEF),5.3433009,-3.9633446,school,Inconnu,,,OpenStreetMap
5151232221,École supérieure tertiaire,5.3535451,-3.9917243,college,Inconnu,,,OpenStreetMap
5154226937,Institut Supérieur de Gestion et de Management,5.3440906,-4.0048461,college,Inconnu,,,OpenStreetMap
5154242821,Institut Supérieur Technique Saint-Jacques,5.3442582,-4.0052169,college,Inconnu,,,OpenStreetMap
5156857621,École sans nom,5.4393471,-4.0240868,school,Inconnu,,,OpenStreetMap
5174385645,Orphelinat de Garçons de Bingerville,5.361113,-3.8879191,school,"Ministre de la Solidarité, de la Famille, de la Femme et de l'Enfant",,,OpenStreetMap
5174751555,Lycée de garçons de Bingerville,5.3573776,-3.8913596,school,Inconnu,,,OpenStreetMap
5176876330,EPP ANYAMA SUD,5.4826641,-4.0540087,school,Inconnu,,,OpenStreetMap
5209368540,EPP Gabriel gare,5.3587592,-4.0715852,school,Inconnu,,,OpenStreetMap
5209368929,Sainte Thérèse d’Avila,5.3839532,-3.9923587,school,Inconnu,,,OpenStreetMap
5254420164,École du Cours Sévigné Primaire,5.2916485,-3.9781577,school,Inconnu,,,OpenStreetMap
5263855965,Groupe scolaire La miséricorde,5.3139133,-4.1078214,school,Inconnu,,,OpenStreetMap
5267752321,College methodiste (CSP) Yopougon,5.3273258,-4.067104,school,Inconnu,,,OpenStreetMap
5276925898,EPP Sicogi4,5.3421048,-4.0700349,school,Inconnu,,,OpenStreetMap
5276997584,EPP Siporex2,5.3441104,-4.0646169,school,Inconnu,,,OpenStreetMap
5284325822,Cestia 2ep,5.3556749,-4.0043397,school,Inconnu,,,OpenStreetMap
5307294323,Collège moderne Marie Blanche,5.4413724,-4.0055338,school,Inconnu,,,OpenStreetMap
5352166641,ACE / ADOI Centrale electronique,5.3279597,-4.1051954,school,Inconnu,,,OpenStreetMap
5356984521,Groupe scolaire Sainte Ruth,5.3501392,-4.0570211,school,Inconnu,,,OpenStreetMap
5368112584,Collège Jeunnes Filles Singa,5.3292887,-4.0493363,school,Inconnu,,,OpenStreetMap
5370813325,Guichanrolin,5.3501227,-4.0949459,school,Inconnu,,,OpenStreetMap
5378162821,Anader,5.367681,-3.8714596,school,Inconnu,,,OpenStreetMap
5381691421,Maurice DelaFosse,5.3387004,-3.9822578,kindergarten,Inconnu,,,OpenStreetMap
5383119048,Centre de formation des Sœurs de la Doctrine Crétienne,5.3243574,-4.0869395,school,Inconnu,,,OpenStreetMap
5390465864,Collège Jean-Baptiste de la Salle 2,5.3409311,-4.0533181,school,Inconnu,,,OpenStreetMap
5390465887,Collège privé Oscad,5.3318424,-4.0395811,school,Inconnu,,,OpenStreetMap
5390466052,Groupe Scolaire Le savant,5.3219204,-4.0456322,school,Inconnu,,,OpenStreetMap
5390466053,Collège Djedje Abel,5.322556,-4.0486443,school,Inconnu,,,OpenStreetMap
5393357625,Institut Pedagogique National de l'Enseignement Technique et Professionnel,5.3491078,-4.0081437,school,Inconnu,,,OpenStreetMap
5399012095,Groupe scolaire Gandhi,5.3246417,-4.0596715,school,Inconnu,,,OpenStreetMap
5401527623,Kiyala,5.4309568,-3.9888237,school,Inconnu,,,OpenStreetMap
5405448227,École supérieure,5.3243267,-4.0595408,school,Inconnu,,,OpenStreetMap
5438063827,Groupe Scolaire Collège-Victor Schoelcher,5.3385556,-4.0633589,school,Privé,,,OpenStreetMap
5457856709,GS Les papillons,5.3822093,-3.9898508,school,Inconnu,,,OpenStreetMap
5476175021,Groupe Scolaire Fahondy,5.3609279,-3.9709317,school,Inconnu,,,OpenStreetMap
5494672322,Collège Nathan Yopougon,5.3586347,-4.0950103,school,Inconnu,,,OpenStreetMap
5494672421,GS Mamie Adjoa,5.3614246,-4.0947248,school,Inconnu,,,OpenStreetMap
5495005421,EMPT,5.3602114,-3.8911339,school,Inconnu,,,OpenStreetMap
5519926322,Groupe scolaire La Silhouette,5.2484303,-3.9235711,school,Inconnu,,,OpenStreetMap
5554937293,Collège Albert Schweitzer,5.3188127,-4.2586885,school,Inconnu,,,OpenStreetMap
5584175433,Groupe Scolaire SICOGI 8,5.3361882,-4.0585376,school,Inconnu,,,OpenStreetMap
5597273822,Living Water Ministries-CI,5.3573897,-3.9665451,school,Inconnu,,,OpenStreetMap
5600082722,Collège Michel Vako,5.4487679,-4.0722908,school,Inconnu,,,OpenStreetMap
5683275527,EPP Anyama Debarcadère,5.4309293,-3.9238185,school,Inconnu,,,OpenStreetMap
5691779521,Université methodiste,5.3161759,-4.1352542,school,Inconnu,,,OpenStreetMap
5752526913,École privée Sainte Sephora,5.3233245,-4.0735304,school,Inconnu,,,OpenStreetMap
5804043055,École bilingue Sabil Hidayat (franco-arabe),5.3053802,-3.9550025,college,Inconnu,,,OpenStreetMap
5918671916,Ecole Primaire Methodiste Yopougon,5.3266327,-4.0672186,school,Inconnu,,,OpenStreetMap
5921863122,Institut Freobel Maternelle Et Primaire,5.3486837,-4.0611722,school,Inconnu,,,OpenStreetMap
5921863144,École Supérieure de Marketing de l'Information et de Technologie (ESMIT),5.3484354,-4.0595133,college,Inconnu,,,OpenStreetMap
5921895900,Groupe Scolaire GFCI,5.3512006,-4.0608329,school,Inconnu,,,OpenStreetMap
5921917914,EPV Freobel II,5.351198,-4.0626146,school,Inconnu,,,OpenStreetMap
5922144386,College Méthodiste,5.3469537,-3.9944323,school,Inconnu,,,OpenStreetMap
5922389525,Ecole Maternelle primaire le Rucher,5.3455699,-4.0543923,kindergarten,Inconnu,,,OpenStreetMap
5922389529,EPV la Mereci,5.344539,-4.0558004,school,Inconnu,,,OpenStreetMap
5922542511,Jardin d'Enfants IKTUS,5.351445,-4.0747234,kindergarten,Inconnu,,,OpenStreetMap
5922542513,Institut Supérieur Jean-Paul II,5.3517281,-4.0750399,school,Inconnu,,,OpenStreetMap
5922578781,IMGH Formation Professionnelle,5.3461808,-4.0616027,college,Inconnu,,,OpenStreetMap
5922578783,Collège Privée Oberon Sona 2,5.3416255,-4.0611488,school,Inconnu,,,OpenStreetMap
5922578784,ESETP: Ecole Supérieure d'Enseignement Technique Et Professionnel,5.3416014,-4.0613385,college,Inconnu,,,OpenStreetMap
5922580866,Groupe Scolaire Sicogi 5,5.3401446,-4.0599592,school,Inconnu,,,OpenStreetMap
5922686411,Ecole maternelle Eben-Ezer,5.3426116,-4.0584411,kindergarten,Inconnu,,,OpenStreetMap
5922686431,Cours Secondaire Bonne Semence Tago,5.3425895,-4.0593905,college,Inconnu,,,OpenStreetMap
5922759828,EPV Sainte Grâce d'Avila,5.3537717,-4.0782116,school,Inconnu,,,OpenStreetMap
5922759856,EPV Nanan Tanoh,5.3522502,-4.0779367,school,Inconnu,,,OpenStreetMap
5922769908,College Gof,5.3467382,-4.0586255,school,Inconnu,,,OpenStreetMap
5922770054,Institut Universitaire Technologique Eudistes d'Afrique,5.3441678,-4.0534991,college,Inconnu,,,OpenStreetMap
5922770055,Ecole Supérieure De Management et Des Technologies,5.3433246,-4.0536962,college,Inconnu,,,OpenStreetMap
5922770073,Le Rucher,5.3462188,-4.0539028,school,Inconnu,,,OpenStreetMap
5922948027,Collègel les phalènes,5.3454978,-4.052738,school,Inconnu,,,OpenStreetMap
5923686227,Ecole accademique des sciences technologiques et comptables,5.364007,-4.0019953,school,Inconnu,,,OpenStreetMap
5923686228,Collège Santa Anna,5.3653556,-4.0015487,school,Inconnu,,,OpenStreetMap
5923974720,Groupe Scolaire Sainte Famille,5.3511299,-4.0820164,school,Inconnu,,,OpenStreetMap
5923974721,EPV Les Konadis,5.3512888,-4.0820217,school,Inconnu,,,OpenStreetMap
5923974770,Groupe Scolaire Banco Attié,5.3490202,-4.0813606,school,Inconnu,,,OpenStreetMap
5923974775,EPV Les Anges,5.3489948,-4.082526,school,Inconnu,,,OpenStreetMap
5923975028,Groupe Scolaire Dale Carnegie,5.3508749,-4.0837652,school,Inconnu,,,OpenStreetMap
5923975043,Ecole Yada Clément 2,5.3518109,-4.0820485,school,Inconnu,,,OpenStreetMap
5923989673,Centre international de formation des cadres,5.3650338,-4.0012611,school,Inconnu,,,OpenStreetMap
5923989678,Ecole maternelle et primaire Les Alizées,5.365178,-4.0022005,school,Inconnu,,,OpenStreetMap
5924132579,Ecole supérieur estan yopougon,5.3479587,-4.0722484,college,Inconnu,,,OpenStreetMap
5924132581,Yakou,5.3482351,-4.0724013,school,Inconnu,,,OpenStreetMap
5924223926,Groupe scolaire etran,5.3509363,-4.0699819,school,Inconnu,,,OpenStreetMap
5924223927,Ecole privé gloire divine,5.350941,-4.0701328,school,Inconnu,,,OpenStreetMap
5924351397,Groupe scolaire bethanie,5.3467529,-4.0691726,school,Inconnu,,,OpenStreetMap
5924384219,Institut national de formation judiciaire,5.3626491,-3.9992896,college,Inconnu,,,OpenStreetMap
5924391652,Groupe Scolaire Sainte Ruth,5.3501472,-4.0566708,school,Inconnu,,,OpenStreetMap
5924493832,Collège IPES,5.3547531,-4.0770348,school,Inconnu,,,OpenStreetMap
5924500171,GSIA Groupe Scolaire International de l'amitié,5.3548967,-4.0646102,school,Inconnu,,,OpenStreetMap
5924500175,GSIA: Enseignement Superieur et Sécondaire,5.3545321,-4.0645592,school,Inconnu,,,OpenStreetMap
5924543224,Collège Privé Siata,5.3505758,-4.0691337,school,Inconnu,,,OpenStreetMap
5924543228,Collège Moderne Amadou Hampaté Ba,5.3504529,-4.0679817,school,Inconnu,,,OpenStreetMap
5924563434,École Islamique,5.3546196,-4.0626998,school,Inconnu,,,OpenStreetMap
5924568000,Groupe Scolaire International de l'Amitié,5.3553173,-4.0649173,school,Inconnu,,,OpenStreetMap
5924570322,Groupe scolaire mosquée,5.3516867,-4.0668927,school,Inconnu,,,OpenStreetMap
5924582797,Cours secondaire les cultivés,5.351457,-4.0654336,school,Inconnu,,,OpenStreetMap
5924582910,Gof Education Institute,5.3465353,-4.0591438,school,Inconnu,,,OpenStreetMap
5924590090,Groupe Scolaire Méthodes,5.3466034,-4.0580696,school,Inconnu,,,OpenStreetMap
5924606201,École Primaire Maternelle Divine Sagesse,5.3457955,-4.0590191,kindergarten,Inconnu,,,OpenStreetMap
5924692848,"Groupe Misa lycée, BTS, DESS Master",5.3663517,-4.0136509,college,Inconnu,,,OpenStreetMap
5924692855,Castle of Percy international group of school,5.3661047,-4.013844,college,Inconnu,,,OpenStreetMap
5926441668,Jun Dojo de Mahikari Yopougon,5.3405786,-4.0804325,school,Inconnu,,,OpenStreetMap
5926480396,Le Groupe Bowl,5.3585913,-4.0854201,college,Inconnu,,,OpenStreetMap
5926480399,Institut Professionnel Des Métiers Du Sport,5.357658,-4.0849574,college,Inconnu,,,OpenStreetMap
5926480436,EPV La Boussole,5.3534673,-4.0838922,school,Inconnu,,,OpenStreetMap
5926480462,EPP Banco II,5.353261,-4.0799712,school,Inconnu,,,OpenStreetMap
5926480472,Groupe Scolaire La Fine Fleur,5.3524418,-4.0819788,school,Inconnu,,,OpenStreetMap
5927017395,Collège Privée Marcel Zadi Kessi,5.3381384,-4.084437,school,Inconnu,,,OpenStreetMap
5927054730,Groupe Scolaire Etran 2,5.349834,-4.0666835,school,Inconnu,,,OpenStreetMap
5927054733,Ecole Coranique,5.3505658,-4.0662852,school,Inconnu,,,OpenStreetMap
5927073974,Ecole Coranique,5.350715,-4.0648163,school,Inconnu,,,OpenStreetMap
5927110673,Ecole Coranique,5.3584391,-4.0726367,school,Inconnu,,,OpenStreetMap
5927112825,Institut Ecole,5.3452427,-4.0844411,school,Inconnu,,,OpenStreetMap
5927112845,Collège Ciel Pluriel,5.341285,-4.0843472,school,Inconnu,,,OpenStreetMap
5927188760,Collège Privé Jules & Marcelle,5.3515559,-4.0712701,school,Inconnu,,,OpenStreetMap
5927195135,Groupe scolaire St André,5.3432318,-4.0742192,school,Inconnu,,,OpenStreetMap
5927195205,EPV Balla Keita,5.3461187,-4.078213,school,Inconnu,,,OpenStreetMap
5927195217,EPV La Victoire II,5.344985,-4.0777436,school,Inconnu,,,OpenStreetMap
5927195272,EPV La Victoire I,5.3444322,-4.0787789,school,Inconnu,,,OpenStreetMap
5927445879,EPV Sepi,5.3541289,-4.0697975,school,Inconnu,,,OpenStreetMap
5927449688,Groupe scolaire le Krazan,5.354428,-4.0704466,school,Inconnu,,,OpenStreetMap
5928351266,EPV Le Jourdain de Beth Bara,5.3475414,-4.0814531,school,Inconnu,,,OpenStreetMap
5928559718,Groupe Scolaire Confessionnelle,5.3433259,-4.0803567,school,Inconnu,,,OpenStreetMap
5928559722,Collège Pénithology,5.3430435,-4.0808254,school,Inconnu,,,OpenStreetMap
5928601157,Ecole Maternelle et Primaire Confessionelle,5.3504536,-4.0665613,school,Inconnu,,,OpenStreetMap
5928676533,Groupe scolaire UNESCO,5.3492272,-4.0717274,school,Inconnu,,,OpenStreetMap
5928676550,Enseignement Supérieur ESTAN,5.3479466,-4.0727258,school,Inconnu,,,OpenStreetMap
5928685108,Institut Supérieure Des Technologies Et De Managment,5.3464044,-4.0686864,college,Inconnu,,,OpenStreetMap
5928694841,Institut de Formation et de Renforcement des Capacités,5.3694214,-4.0906799,college,Inconnu,,,OpenStreetMap
5928694869,Groupe Scolaire les Saints Anges,5.3713387,-4.0947059,school,Inconnu,,,OpenStreetMap
5928726244,Garderie Simple Elégance,5.3801751,-4.0938395,kindergarten,Inconnu,,,OpenStreetMap
5928813707,Groupe Ecole Sangban,5.3478378,-4.0650634,school,Inconnu,,,OpenStreetMap
5928817796,Groupe Scolaire Boni,5.3485034,-4.0654604,school,Inconnu,,,OpenStreetMap
5928818096,Collège Privé Michel,5.3474199,-4.0661652,school,Inconnu,,,OpenStreetMap
5928818102,Collège Jean Baptiste,5.3482778,-4.0672655,school,Inconnu,,,OpenStreetMap
5928841964,Garderie d'enfants Les Cherubins,5.3815904,-4.0959598,kindergarten,Inconnu,,,OpenStreetMap
5928849068,Groupe scolaire MEVE ci,5.3730385,-4.009016,school,Inconnu,,,OpenStreetMap
5928937383,Ecole,5.3725351,-4.0099628,school,Inconnu,,,OpenStreetMap
5929090175,Ecole coranique,5.37412,-4.0087371,school,Inconnu,,,OpenStreetMap
5929243530,Groupe scolaire Pourvoyeur,5.372941,-4.0067556,school,Inconnu,,,OpenStreetMap
5929374976,Groupe Scolaire Djimigoué,5.3840726,-4.096051,school,Inconnu,,,OpenStreetMap
5929376005,Groupe Scolaire Akandje,5.3821512,-4.0980127,school,Inconnu,,,OpenStreetMap
5929376049,Groupe Scolaire PDG de l'avenir,5.3826559,-4.1011284,school,Inconnu,,,OpenStreetMap
5929376051,Groupe Scolaire,5.3824703,-4.100592,school,Inconnu,,,OpenStreetMap
5929376054,Groupe Scolaire Kakadjé,5.3821245,-4.0983564,school,Inconnu,,,OpenStreetMap
5929376062,Ecole primaire musulmane,5.3808013,-4.097022,school,Inconnu,,,OpenStreetMap
5931066121,Epp Dominique Ouattara Yopuogon,5.3857909,-4.0973438,school,Inconnu,,,OpenStreetMap
5931066127,Collège privé Djabar,5.3853436,-4.0982544,school,Inconnu,,,OpenStreetMap
5931188200,Groupe Scolaire Doriane 2,5.3899807,-4.0934131,school,Inconnu,,,OpenStreetMap
5931188201,Groupe Scolaire Dorian,5.3896643,-4.0934949,school,Inconnu,,,OpenStreetMap
5931189990,Ecole primaire Djabar,5.3865159,-4.0975142,school,Inconnu,,,OpenStreetMap
5931196039,Enfant épanoui,5.3756441,-4.0032754,school,Inconnu,,,OpenStreetMap
5931330332,Groupe Scolaire Fraternité,5.3747342,-4.004009,school,Inconnu,,,OpenStreetMap
5931331749,Groupe Scolaire Grazia,5.3733015,-4.0764494,school,Inconnu,,,OpenStreetMap
5931332621,Groupe Scolaire Helene Ouangnet,5.3683775,-4.0723113,school,Inconnu,,,OpenStreetMap
5931332633,Ecole Primaire Nazaréen,5.3674225,-4.0728794,school,Inconnu,,,OpenStreetMap
5931332638,Collège Minerva,5.3665703,-4.0734782,school,Inconnu,,,OpenStreetMap
5931332665,Collège D. Baz,5.3634375,-4.0744666,school,Inconnu,,,OpenStreetMap
5931332671,EPV La Résidence,5.3642888,-4.0752786,school,Inconnu,,,OpenStreetMap
5931501378,Collège Alpha et Oméga,5.3750182,-4.0021968,school,Inconnu,,,OpenStreetMap
5931591816,Groupe Scolaire Dobly,5.376498,-4.0054527,school,Inconnu,,,OpenStreetMap
5931636114,École privée Calao,5.3458009,-4.0548778,school,Inconnu,,,OpenStreetMap
5931636120,Groupe Scolaire ets edufor,5.3455552,-4.0566064,school,Inconnu,,,OpenStreetMap
5931761560,École sans nom,5.3746955,-4.0070191,school,Inconnu,,,OpenStreetMap
5931836938,Ecole primaire privée les batisseurs,5.3768418,-4.0069246,school,Inconnu,,,OpenStreetMap
5932896381,Ecole maternelle epanoui,5.3745409,-4.0035263,kindergarten,Inconnu,,,OpenStreetMap
5933925840,Groupe scolaire Ayewa,5.3434147,-4.0948842,school,Inconnu,,,OpenStreetMap
5934038370,Groupe Scolaire la Colombe,5.3382779,-4.096503,school,Inconnu,,,OpenStreetMap
5934038697,Ecole primaire la Bad,5.3361107,-4.0990162,school,Inconnu,,,OpenStreetMap
5934039193,Ecole la Bagoué,5.3343321,-4.0982451,school,Inconnu,,,OpenStreetMap
5934039241,Groupe Scolaire ets Akoi,5.3319633,-4.0970193,school,Inconnu,,,OpenStreetMap
5934055215,Ecole Primaire Ovin,5.3688032,-4.0997256,school,Inconnu,,,OpenStreetMap
5934055220,Collège Moderne Autoroute du Nord ( CMAN),5.3688425,-4.0996264,college,Inconnu,,,OpenStreetMap
5934097449,Groupe Scolaire Akandji,5.3673518,-4.0992884,school,Inconnu,,,OpenStreetMap
5934097450,Groupe Scolaire Gnakan,5.367484,-4.0991449,school,Inconnu,,,OpenStreetMap
5934289349,Groupe Scolaire Saint Michèl de Kouadio,5.3738342,-4.0987507,school,Inconnu,,,OpenStreetMap
5934290890,Collège Scolaire La Gloire,5.3697031,-4.0989478,school,Inconnu,,,OpenStreetMap
5934412418,EPV le Flambeau,5.3368572,-4.0657997,school,private,,,OpenStreetMap
5934412423,Groupe Scolaire Divine Grace,5.3361615,-4.0671274,school,Inconnu,,,OpenStreetMap
5934459503,Epv Centrale,5.3656787,-4.0805787,school,Inconnu,,,OpenStreetMap
5934481571,Institut de Formation d'Enseignement Supérieur,5.3403723,-4.0839382,college,Inconnu,,,OpenStreetMap
5934490028,EPV marie cathy,5.3584204,-4.0958579,school,Inconnu,,,OpenStreetMap
5934490644,Groupe Scolaire le pédagogue,5.3475821,-4.1015871,school,Inconnu,,,OpenStreetMap
5934490649,ENSBTP,5.3489037,-4.1046321,college,Inconnu,,,OpenStreetMap
5934490730,Ecole saint Elisabeth,5.3506292,-4.103002,school,Inconnu,,,OpenStreetMap
5934609241,Groupe Scolaire Moise,5.3738035,-4.10036,school,Inconnu,,,OpenStreetMap
5934609713,Groupe ScolaireCharles Daw,5.3687671,-4.1020203,school,Inconnu,,,OpenStreetMap
5934642859,Grecos Afrique,5.340865,-4.1006597,college,Inconnu,,,OpenStreetMap
5934642988,Ecole superieur Saint- Charnel,5.3387473,-4.1005853,college,Inconnu,,,OpenStreetMap
5934643046,Ecole superieur d'industrie et amenegement,5.3346249,-4.1005789,college,Inconnu,,,OpenStreetMap
5934702047,Ecole scolaire judée,5.3713227,-4.1091791,school,Inconnu,,,OpenStreetMap
5934702064,Groupe Scolaire Akandji,5.3667356,-4.0996653,school,Inconnu,,,OpenStreetMap
5934880371,Collège Nadjate,5.3446181,-4.1006362,school,Inconnu,,,OpenStreetMap
5934881729,Gescom Afrique grande Ecole,5.3408376,-4.1006959,college,Inconnu,,,OpenStreetMap
5934881795,Chandelier d'Or,5.3430599,-4.103641,school,Inconnu,,,OpenStreetMap
5934881815,EPV La Colombe,5.3449316,-4.1018835,school,Inconnu,,,OpenStreetMap
5934881866,Ecole Primaire Adjeleba,5.3447073,-4.1029,school,Inconnu,,,OpenStreetMap
5936192496,Collège Saint Brice,5.3435556,-4.0818661,school,Inconnu,,,OpenStreetMap
5936242648,Ecole Primaire Privée Baptiste,5.339465,-4.0817394,school,Inconnu,,,OpenStreetMap
5936242649,Institut Théologique de la Grâce,5.3394683,-4.0817585,college,Inconnu,,,OpenStreetMap
5936485478,Ecole Ivoirienne Pour les Sourds,5.3545155,-4.072117,school,Inconnu,,,OpenStreetMap
5936496168,Groupe Scolaire ITSAT,5.3551557,-4.0735117,school,Inconnu,,,OpenStreetMap
5936511312,Ecole Primaire,5.3552999,-4.0707873,school,Inconnu,,,OpenStreetMap
5936536232,Epv Offoumou Yapo,5.3318725,-4.0522103,school,Inconnu,,,OpenStreetMap
5936536244,École sans nom,5.3328252,-4.0532128,school,Inconnu,,,OpenStreetMap
5936634524,Epv Saint Jean Eudes,5.3276936,-4.0556315,school,Inconnu,,,OpenStreetMap
5936767713,EDAF ecole des affaires,5.3561458,-4.0995386,college,Inconnu,,,OpenStreetMap
5936767762,Ecole Cegi,5.3550048,-4.1006416,school,Inconnu,,,OpenStreetMap
5936768073,Groupe scolaire fleur de lotus,5.3494275,-4.10244,school,Inconnu,,,OpenStreetMap
5936796462,Ecole Primaire,5.3586968,-4.0697359,school,Inconnu,,,OpenStreetMap
5936816191,Collège Privé L'Eclosion II,5.3413544,-4.0954945,school,Inconnu,,,OpenStreetMap
5936816192,Ecole Primaire et Maternelle,5.3416869,-4.0954717,school,Inconnu,,,OpenStreetMap
5936962798,Groupe Scolaire Badiana,5.3363357,-4.0672736,school,Inconnu,,,OpenStreetMap
5937021300,Prudence International School Abidjan Sicogi 7,5.3371736,-4.0718997,school,Inconnu,,,OpenStreetMap
5937021319,Groupe Scolaire Sicogi 7,5.337444,-4.0722431,school,Inconnu,,,OpenStreetMap
5937055449,Groupe la Grâce des Elus,5.3387506,-4.1117728,school,Inconnu,,,OpenStreetMap
5937233874,Etablissement maternelle et primaire : la nouvelle Rosée,5.3652341,-4.0998262,school,Inconnu,,,OpenStreetMap
5937240286,Groupe Scolaire Sainte Hélène1,5.3692124,-4.1062742,school,Inconnu,,,OpenStreetMap
5937298407,Groupe Scolaire Ramat,5.3452614,-4.1142029,school,Inconnu,,,OpenStreetMap
5937298526,EGTPS:Enseignement sécondaire technique et professionnel,5.3681062,-4.1039474,college,Inconnu,,,OpenStreetMap
5937298528,Groupe Scolaire Sainte Hélène2,5.3683392,-4.1059396,school,Inconnu,,,OpenStreetMap
5937298732,Epv Koro Lou,5.3513449,-4.1107676,school,Inconnu,,,OpenStreetMap
5938606954,EPV marie cathy,5.3582842,-4.095937,school,Inconnu,,,OpenStreetMap
5938923894,EPV Sahienin,5.3426142,-4.0976831,school,Inconnu,,,OpenStreetMap
5938982316,Collége mamie adjoua,5.357909,-4.0938301,school,Inconnu,,,OpenStreetMap
5938982364,Groupe scolaire nelson mandela,5.3495409,-4.0937202,school,Inconnu,,,OpenStreetMap
5938982397,Institut de theologie c.e,5.3493914,-4.0947287,school,Inconnu,,,OpenStreetMap
5938982700,Institut de formation azing ivoire,5.3483405,-4.0949593,school,Inconnu,,,OpenStreetMap
5938982707,Collège privé mixte gucharolain,5.3497372,-4.0950277,school,Inconnu,,,OpenStreetMap
5938996371,Goupe Scolaire Pigeons 2,5.3361054,-4.0635976,school,private,,,OpenStreetMap
5939157184,Groupe Scolaire La Sorbone,5.3504663,-4.0985535,school,Inconnu,,,OpenStreetMap
5939220836,Source de Vie,5.3530093,-4.0959089,school,Inconnu,,,OpenStreetMap
5939248330,Souce de vie maternelle et primaire,5.3530453,-4.0958559,school,Inconnu,,,OpenStreetMap
5949469735,Ecole d'architecture d'Abidjan,5.3465333,-4.0029703,college,Inconnu,,,OpenStreetMap
5955714700,Groupe Scolaire Privé Sephora,5.2982266,-3.9545021,school,Privé,,,OpenStreetMap
5956468217,College d'Enseignement Superieure,5.2862075,-3.9505935,college,Inconnu,,,OpenStreetMap
5956468218,Groupe Scolaire BAD 8,5.2863651,-3.9503521,school,Inconnu,,,OpenStreetMap
5957127822,Groupe Scolaire Yathey N'Guessan I & II,5.4372628,-4.0354224,school,Inconnu,,,OpenStreetMap
5957424004,College Privé Arielle de Koumassi,5.2980096,-3.9528941,school,Inconnu,,,OpenStreetMap
5957560223,Groupe scolaire La montagne d'Ephraim,5.4432111,-4.0610378,school,Inconnu,,,OpenStreetMap
5957560224,Groupe scolaire Henry Joel,5.4394723,-4.0618354,school,Inconnu,,,OpenStreetMap
5957560273,Groupe scolaire la bonne semence,5.44281,-4.0646236,school,Inconnu,,,OpenStreetMap
5957560794,EPC Sabil Nadjah,5.4407847,-4.0655261,school,Inconnu,,,OpenStreetMap
5957560816,Ecole primaire privé Le leader,5.4425236,-4.0689077,school,Inconnu,,,OpenStreetMap
5957579913,Ecole Confession Islamique,5.2821605,-3.9484806,school,Inconnu,,,OpenStreetMap
5957653292,EPV Saint Georges,5.4428119,-4.0588172,school,Inconnu,,,OpenStreetMap
5957761510,Centre de Perfectionnement aux Métiers du Batiment,5.2869446,-3.9522859,school,Inconnu,,,OpenStreetMap
5957781498,Groupe Scolaire Sainte Brigitte 4,5.4380718,-4.0561196,school,Inconnu,,,OpenStreetMap
5957781500,Ecole Coranique,5.4379797,-4.0569551,school,Inconnu,,,OpenStreetMap
5958161566,Groupe Scolaire l'Herbon,5.2970769,-3.9540824,school,Inconnu,,,OpenStreetMap
5958270785,Collège Coulibaly Sandeni,5.4429915,-4.0513574,school,Inconnu,,,OpenStreetMap
5958270810,Groupe Scolaire Inch'Allah,5.4423116,-4.0529432,school,Inconnu,,,OpenStreetMap
5958412798,EPV Coulibaly Sandeni,5.4413808,-4.0513547,school,Inconnu,,,OpenStreetMap
5958423909,Groupe Scolaire Inch-alla,5.4422833,-4.0529151,school,Inconnu,,,OpenStreetMap
5958423914,Collège Coulibaly Sandeni,5.4429695,-4.05136,school,Inconnu,,,OpenStreetMap
5958423959,Groupe Scolaire Les Lys Du Pré,5.4397667,-4.0499036,school,Inconnu,,,OpenStreetMap
5958424086,EPV Coulibaly sandeni,5.4414182,-4.0513252,school,Inconnu,,,OpenStreetMap
5958424153,Collège Chemin de Gloire,5.4363556,-4.0493263,school,Inconnu,,,OpenStreetMap
